,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Orientation of the front facade,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
5163,2100 Deurne,flat,apartment,179000,1,68.0,Partially equipped,1,1,1,3,0,Excellent,,13.0,0,25.0,0,9.0,1,0,1,North,2,0,0,7.468429318919203,0,0,1,1,,6.063517545112921,0
5164,2100 Deurne,flat,apartment,199000,2,82.0,Fully equipped,1,1,1,,0,Normal,,14.0,0,33.0,0,10.0,1,0,1,,2,1,4.0,13.0,0,0,1,0,,7.311888804400875,0
5165,2100 Deurne,flat,penthouse,155000,2,60.0,Partially equipped,1,1,9,9,0,Normal,,8.140680743925687,0,17.574356564709696,1,6.5362308265079285,1,1,1,,2,1,,6.589790575516943,0,0,1,0,,5.350162539805519,0
5166,2100 Deurne,flat,penthouse,278350,2,102.0,Partially equipped,1,1,3,3,0,New,,13.839157264673668,0,29.876406160006482,0,11.11159240506348,1,1,1,,2,1,10.0,11.202643978378804,0,0,1,0,,9.09527631766938,0
5168,2100 Deurne,flat,apartment,175000,2,75.0,Partially equipped,1,1,,4,0,To be renovated,1973,10.175850929907108,0,28.0,0,8.170288533134912,1,1,1,North,2,1,6.0,8.237238219396179,0,0,1,0,,6.687703174756898,1
5169,2100 Deurne,house,residence,369000,3,226.0,Fully equipped,3,4,,3,0,Normal,,30.66323080212009,0,66.19674306040652,0,24.61980277984653,0,0,1,,2,1,30.0,24.82154450111382,0,0,1,0,,20.15227889993412,0
5171,2100 Deurne,flat,apartment,245350,2,95.0,Partially equipped,1,1,1,3,0,New,,12.889411177882339,0,27.82606456079035,0,10.349032141970888,1,1,1,,2,1,8.0,10.433835077901827,0,0,1,0,,8.471090688025404,0
5172,2100 Deurne,flat,apartment,195000,2,87.0,Fully equipped,1,1,1,2,0,Normal,1989,11.803987078692247,0,32.0,0,12.0,1,0,1,,2,1,6.0,9.555196334499568,0,0,1,0,,7.7577356827180015,0
5173,2100 Deurne,flat,apartment,260350,2,93.0,Partially equipped,1,1,2,3,0,New,,12.618055153084816,0,27.240252675300027,0,10.131157781087289,1,1,1,,2,1,8.0,10.214175392051262,0,0,1,0,,8.292751936698554,0
5174,2100 Deurne,flat,apartment,165000,2,85.0,Fully equipped,1,1,3,,1,Normal,,15.0,0,28.0,0,8.0,1,0,1,,2,0,0,12.0,0,0,1,0,,7.579396931391152,0
5175,2110 Wijnegem,flat,apartment,245000,2,84.0,Partially equipped,1,1,2,2,0,Excellent,,13.0,0,32.0,0,9.1507231571111,1,0,1,,2,0,0,10.0,0,0,1,0,,7.490227555727726,0
5176,2110 Wijnegem,flat,apartment,279000,2,84.0,Partially equipped,1,1,1,2,0,Excellent,,13.0,0,32.0,0,9.1507231571111,1,0,1,,2,0,0,10.0,0,0,1,0,,7.490227555727726,1
5177,2110 Wijnegem,house,residence,674000,3,230.0,Fully equipped,2,3,,3,0,Normal,1995,31.205942851715136,0,67.36836683138716,0,25.055551501613728,0,0,1,West,3,1,50.0,25.260863872814948,0,0,1,0,,20.50895640258782,1
5178,2110 Wijnegem,house,residence,230000,3,185.0,Partially equipped,1,1,,4,0,Normal,1911,25.10043229377087,0,54.18759940785489,0,20.153378381732782,0,0,1,South,2,0,0,20.31852094117724,0,0,1,0,,16.49633449773368,1
5179,2110 Wijnegem,flat,apartment,299000,3,108.0,Fully equipped,1,2,,2,0,Excellent,2019,14.653225339066237,0,31.63384181647745,0,11.765215487714272,1,0,1,,2,0,0,11.861623035930497,0,0,1,1,92.0,9.630292571649933,0
5180,2110 Wijnegem,flat,apartment,305000,3,118.0,Fully equipped,1,1,2,,0,Normal,2013,16.01000546305385,0,40.0,1,12.85458729213226,1,1,1,,2,1,18.0,12.959921465183323,0,1,1,0,,10.521986328284186,1
5181,2110 Wijnegem,flat,penthouse,1329000,2,168.0,Super equipped,2,3,5,5,0,Normal,2019,18.0,0,55.0,1,35.0,1,1,2,,4,1,25.0,14.0,1,1,1,0,,14.980455111455452,1
5182,2110 Wijnegem,flat,duplex,585500,2,144.0,Super equipped,1,1,,2,0,Normal,2017,15.0,0,50.0,0,15.686953983619029,1,1,1,,3,0,0,18.0,1,0,1,0,,12.840390095533245,1
5183,2110 Wijnegem,flat,apartment,288000,2,110.0,Partially equipped,1,1,,4,0,Normal,,14.92458136386376,0,32.21965370196777,0,11.983089848597869,1,1,1,,3,1,10.0,12.081282721781063,0,0,1,0,,9.808631322976783,0
5184,2110 Wijnegem,flat,apartment,850000,3,270.0,Not equipped,2,2,3,5,0,Normal,2015,28.0,0,54.0,0,45.0,1,0,1,,2,1,58.0,29.654057589826245,0,0,1,0,,24.075731429124833,1
5185,2110 Wijnegem,flat,apartment,320000,3,117.0,Super equipped,1,1,,,0,New,2010,15.874327450655091,0,34.269995301183904,0,12.74565011169046,1,1,1,,3,1,18.0,12.85009162225804,0,0,1,0,,10.432816952620762,0
5186,2140 Antwerp,flat,apartment,269000,1,110.0,Partially equipped,1,1,,2,0,Fully renovated,,17.0,0,33.0,1,11.983089848597869,1,0,1,,2,0,0,12.081282721781063,1,0,1,0,,9.808631322976783,0
5187,2140 Antwerp,flat,apartment,165000,1,61.0,Partially equipped,1,1,4,8,0,Excellent,1971,15.0,1,23.0,0,7.0,1,1,1,,2,1,3.0,6.699620418442226,0,0,1,0,,5.439331915468944,0
5188,2140 Antwerp,flat,apartment,235000,1,75.0,Partially equipped,1,1,,,0,Fully renovated,,12.0,0,30.0,1,8.170288533134912,1,0,1,,2,0,0,8.237238219396179,0,0,1,0,,6.687703174756898,0
5189,2140 Antwerp,flat,apartment,934000,6,326.0,Partially equipped,3,1,,3,0,Excellent,,44.23103204199624,0,95.48733733492267,0,35.513520824026415,1,0,1,,2,0,0,35.804528793642056,0,0,1,0,,29.06921646627665,0
5190,2140 Antwerp,house,residence,225000,4,180.0,Fully equipped,1,1,,1,0,To be renovated,,15.0,0,30.0,0,15.0,0,0,1,,2,0,0,15.0,0,0,1,1,15.0,15.0,0
5191,2140 Antwerp,flat,apartment,179000,2,87.0,Partially equipped,1,1,1,2,0,Excellent,1950,11.803987078692247,0,25.482817018829056,0,9.477534698436497,1,0,1,,2,0,0,9.555196334499568,0,0,1,0,,7.7577356827180015,0
5192,2140 Antwerp,flat,apartment,179000,2,87.0,Partially equipped,1,1,2,2,0,Normal,1950,11.803987078692247,0,25.482817018829056,0,9.477534698436497,1,0,1,,2,0,0,9.555196334499568,0,0,1,0,,7.7577356827180015,0
5193,2150 Borsbeek,flat,apartment,320000,3,126.0,Super equipped,1,1,2,2,0,Normal,1994,12.0,0,40.0,0,15.0,1,0,1,,3,0,0,16.0,1,1,1,0,,14.0,1
5194,2150 Borsbeek,flat,ground-floor,279000,2,73.0,Partially equipped,1,1,,3,0,Normal,1975,9.904494905109587,0,36.0,0,7.952414172251314,1,0,1,East,3,1,17.0,8.017578533545615,0,0,1,0,,6.509364423430048,1
5195,2150 Borsbeek,flat,duplex,293000,3,120.0,Partially equipped,1,1,,,0,Normal,1992,16.281361487851374,0,35.14871312941939,0,13.072461653015857,1,0,1,,2,0,0,13.179581151033886,0,0,1,0,,10.700325079611037,0
5196,2150 Borsbeek,house,residence,250000,3,120.0,Partially equipped,1,1,,,0,To be renovated,1950,16.281361487851374,0,35.14871312941939,0,13.072461653015857,0,0,1,,2,0,0,13.179581151033886,0,0,1,0,,10.700325079611037,0
5197,2150 Borsbeek,house,residence,419000,3,170.0,Super equipped,1,2,,,0,Normal,1984,23.065262107789447,0,49.79401026667747,0,18.5193206751058,0,0,1,East,2,0,0,18.671073297298005,0,0,1,0,,15.158793862782304,1
5198,2150 Borsbeek,house,residence,280000,3,125.0,Partially equipped,1,1,,,0,Normal,1936,16.959751549845183,0,36.613242843145194,0,13.617147555224852,0,0,1,North-west,2,0,0,13.728730365660299,0,0,1,0,,11.146171957928164,0
5199,2150 Borsbeek,flat,apartment,249000,3,109.0,Partially equipped,1,1,,2,0,Normal,1995,14.788903351464999,0,40.0,0,11.874152668156071,1,0,1,North-east,3,1,7.0,11.97145287885578,0,0,1,0,,9.71946194731336,0
5200,2150 Borsbeek,flat,apartment,219000,3,80.0,Fully equipped,1,1,3,5,0,Normal,1978,9.0,0,23.432475419612928,0,8.0,1,1,1,,2,1,7.0,18.0,0,0,1,0,,10.0,0
5201,2150 Borsbeek,flat,apartment,239000,3,120.0,Super equipped,1,1,,4,0,Normal,1989,16.281361487851374,0,50.0,0,13.072461653015857,1,1,1,,2,1,5.0,13.179581151033886,0,0,1,0,,10.700325079611037,0
5202,2150 Borsbeek,flat,apartment,199000,3,96.0,Super equipped,1,1,,8,0,Normal,1976,13.0250891902811,0,32.0,0,10.457969322412687,1,1,1,,2,0,0,10.543664920827108,0,0,1,0,,8.56026006368883,0
5203,2150 Borsbeek,flat,apartment,265000,3,,Fully equipped,1,1,4,4,1,Excellent,1990,,0,,1,,1,0,1,,2,0,0,,0,0,1,0,,,0
5204,2150 Borsbeek,flat,apartment,245000,1,65.0,Partially equipped,1,1,,,0,New,,8.819070805919495,0,19.038886278435502,0,7.080916728716923,1,1,1,,2,1,5.0,7.138939790143355,0,0,1,0,,5.796009418122646,0
5205,2150 Borsbeek,flat,apartment,262500,1,64.0,Super equipped,1,1,,,0,New,2020,8.683392793520733,0,18.74598033569034,0,6.971979548275124,1,1,1,East,2,1,5.0,7.029109947218073,0,0,1,0,,5.70684004245922,0
5206,2150 Borsbeek,flat,apartment,249500,1,56.0,Super equipped,1,1,,,0,New,2020,7.597968694330642,0,16.402732793729047,0,6.100482104740734,1,1,1,,2,1,4.0,6.150471203815814,0,0,1,0,,4.993485037151817,0
5207,2150 Borsbeek,flat,apartment,180000,2,95.0,Fully equipped,1,1,1,,0,Normal,1979,12.889411177882339,0,27.82606456079035,0,10.349032141970888,1,0,1,,3,0,0,10.433835077901827,0,0,1,0,,8.471090688025404,1
5208,2150 Borsbeek,house,mixed-building,445000,3,,Partially equipped,1,1,,,0,Normal,1982,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5209,2150 Borsbeek,house,residence,424000,4,,Partially equipped,1,1,,,0,Normal,1971,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5210,2150 Borsbeek,flat,apartment,195000,2,87.0,Fully equipped,1,1,1,2,0,Normal,1989,11.803987078692247,0,32.0,0,12.0,1,0,1,,2,1,6.0,9.555196334499568,0,0,1,0,,7.7577356827180015,0
5211,2160 Wommelgem,house,residence,525000,5,180.0,Super equipped,1,2,,,0,To be renovated,1989,24.422042231777063,0,32.0,0,19.608692479523786,0,0,1,,2,0,0,19.76937172655083,0,0,1,1,700.0,16.050487619416558,1
5212,2160 Wommelgem,house,villa,499000,3,182.0,Super equipped,1,2,,,0,Normal,1997,24.693398256574586,0,53.30888157961941,0,19.826566840407384,0,0,1,South,4,0,0,19.989031412401395,0,0,1,0,,16.228826370743406,1
5213,2160 Wommelgem,house,residence,699000,4,269.0,Super equipped,2,3,,,0,Normal,2007,36.497385335266834,0,78.79169859844846,0,29.30410153884388,0,0,1,North-west,4,0,0,29.54422774690096,0,0,1,0,,23.98656205346141,0
5214,2160 Wommelgem,house,residence,349900,4,150.0,Partially equipped,1,2,,,0,Normal,1937,20.351701859814217,0,13.0,0,16.340577066269823,0,0,1,North-west,3,0,0,16.474476438792358,0,0,1,1,460.0,13.375406349513796,0
5215,2160 Wommelgem,house,residence,524000,3,212.0,Super equipped,2,2,,,0,New,2021,28.76373862853743,0,57.0,0,23.09468225366135,0,0,1,North-west,3,0,0,23.283926700159867,0,0,1,0,,18.903907640646167,1
5216,2160 Wommelgem,house,residence,374900,4,170.0,Super equipped,4,4,,,0,Normal,,23.065262107789447,0,33.0,0,18.5193206751058,0,0,1,West,2,0,0,18.671073297298005,0,0,1,1,200.0,15.158793862782304,1
5217,2160 Wommelgem,house,mixed-building,690000,2,86.0,Super equipped,1,1,,3,0,Excellent,1970,11.0,0,31.0,1,6.0,0,0,1,,3,0,0,9.0,0,0,1,0,,7.668566307054577,1
5218,2160 Wommelgem,flat,penthouse,319000,2,101.0,Super equipped,1,1,,3,0,New,2018,13.703479252274906,0,32.0,0,11.00265522462168,1,1,1,South-west,2,1,43.0,11.092814135453521,0,0,1,0,,9.006106942005957,0
5219,2160 Wommelgem,house,residence,285000,3,182.0,Partially equipped,1,1,,2,0,To be renovated,,24.693398256574586,0,53.30888157961941,1,19.826566840407384,0,0,1,East,2,0,0,19.989031412401395,0,0,1,0,,16.228826370743406,1
5220,2160 Wommelgem,house,residence,380000,3,158.0,Partially equipped,1,1,,,0,Normal,1977,21.43712595900431,0,46.279138953735526,0,17.212074509804214,0,0,1,,2,1,10.0,17.353115182194617,0,0,0,1,118.0,14.088761354821198,1
5221,2160 Wommelgem,house,residence,365000,,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,North-west,2,0,0,,0,0,1,0,,,0
5222,2160 Wommelgem,house,residence,249000,2,110.0,Partially equipped,1,1,,,0,Normal,1967,31.0,0,30.0,0,8.0,0,0,1,,2,0,0,12.081282721781063,0,0,1,1,60.0,9.808631322976783,1
5223,2160 Wommelgem,flat,apartment,389000,3,118.0,Fully equipped,1,1,1,2,0,To be renovated,1972,16.01000546305385,0,34.56290124392907,0,12.85458729213226,1,0,1,East,3,0,0,12.959921465183323,0,0,1,0,,10.521986328284186,1
5224,2160 Wommelgem,flat,apartment,590000,3,268.0,Partially equipped,1,1,,2,0,Normal,,16.0,0,78.4987926557033,0,9.0,1,0,1,,2,1,3.0,11.0,0,0,1,1,76.0,11.0,0
5225,2160 Wommelgem,flat,apartment,269000,3,95.0,Super equipped,1,1,,2,0,Normal,1971,12.889411177882339,0,33.0,0,10.349032141970888,1,0,1,West,3,0,0,10.433835077901827,0,0,1,0,,8.471090688025404,1
5226,2160 Wommelgem,flat,apartment,280000,2,75.0,Super equipped,1,1,,3,0,New,2022,10.175850929907108,0,21.967945705887118,0,8.170288533134912,1,1,1,North-west,4,1,23.0,8.237238219396179,0,0,1,1,27.0,6.687703174756898,0
5227,2160 Wommelgem,flat,apartment,233000,1,69.0,Super equipped,1,1,,3,0,New,2022,9.36178285551454,0,20.210510049416147,0,7.516665450484118,1,1,1,North-west,4,1,9.0,7.578259161844485,0,0,1,0,,6.152686920776347,0
5228,2160 Wommelgem,flat,apartment,199500,2,90.0,Super equipped,1,1,2,2,0,Normal,1975,12.211021115888531,0,30.0,1,8.0,0,0,1,,2,1,3.0,9.884685863275415,0,0,0,0,,8.025243809708279,0
5229,2170 Merksem,flat,ground-floor,198000,1,66.0,Fully equipped,1,1,,3,0,Normal,1954,8.954748818318256,0,19.331792221180663,0,7.189853909158722,1,0,1,,2,1,18.0,7.248769633068638,0,0,1,1,142.0,5.8851787937860705,0
5230,2170 Merksem,house,master-house,675000,8,280.0,Partially equipped,1,3,,,0,Normal,1955,37.98984347165321,0,82.01366396864525,0,30.502410523703666,0,1,1,North-west,2,0,0,30.75235601907907,0,0,1,1,140.0,24.967425185759087,0
5231,2170 Merksem,flat,apartment,239000,2,100.0,Fully equipped,1,1,,,0,Normal,1989,13.567801239876145,0,29.290594274516156,0,10.89371804417988,1,0,1,,2,1,5.0,10.982984292528238,0,0,1,0,,8.916937566342531,0
5232,2170 Merksem,flat,apartment,215000,2,85.0,Partially equipped,1,1,1,,0,Excellent,1969,17.0,0,29.0,0,9.2596603375529,1,1,1,,2,0,0,11.0,0,0,1,0,,7.579396931391152,1
5233,2170 Merksem,house,residence,224500,2,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5234,2170 Merksem,house,residence,285000,3,145.0,Partially equipped,1,2,,3,0,To be renovated,,19.67331179782041,0,36.0,0,15.795891164060828,0,0,1,South-west,2,0,0,15.925327224165946,0,0,1,1,134.0,12.92955947119667,0
5235,2170 Merksem,flat,apartment,210000,3,90.0,Partially equipped,1,1,6,7,0,Normal,,12.0,0,32.0,0,6.0,1,1,1,North-east,2,1,3.0,7.0,0,0,1,0,,14.0,0
5236,2170 Merksem,house,residence,315000,3,130.0,Partially equipped,1,2,,2,0,Normal,1961,17.63814161183899,0,38.077772556871004,0,14.161833457433845,0,0,1,South,2,0,0,14.27787958028671,0,0,1,0,,11.592018836245291,0
5237,2170 Merksem,house,residence,258000,2,,Partially equipped,1,2,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5238,2170 Merksem,flat,apartment,129000,1,68.0,Fully equipped,1,1,3,3,0,Normal,1941,9.22610484311578,0,19.917604106670986,0,7.40772827004232,1,0,1,,2,0,0,7.468429318919203,0,0,1,0,,6.063517545112921,0
5239,2170 Merksem,house,residence,250000,2,90.0,Partially equipped,1,1,,,0,Normal,1952,12.211021115888531,0,26.36153484706454,1,9.804346239761893,0,0,1,South,2,1,10.0,9.884685863275415,1,0,1,1,50.0,8.025243809708279,0
5240,2170 Merksem,flat,apartment,198000,2,140.0,Fully equipped,1,1,4,6,0,Normal,1967,18.994921735826605,0,51.0,0,15.251205261851833,1,0,1,,2,1,3.0,15.376178009539535,0,0,1,0,,12.483712592879543,0
5241,2170 Merksem,house,residence,389000,4,145.0,Super equipped,1,2,,,0,Normal,1930,20.0,0,42.471361698048426,1,15.795891164060828,0,0,1,,2,0,0,22.0,0,0,1,1,75.0,20.0,0
5242,2170 Merksem,house,residence,325000,2,167.0,Partially equipped,1,2,,,0,New,1978,22.658228070593164,0,48.91529243844198,0,18.1925091337804,0,0,1,,3,1,3.0,18.34158376852216,0,0,1,1,70.0,14.891285735792026,1
5243,2170 Merksem,house,master-house,274500,3,164.0,Partially equipped,2,1,,,0,To be renovated,,19.0,0,29.0,0,4.0,0,0,1,North-west,4,0,0,19.0,0,0,1,1,130.0,13.0,0
5244,2170 Merksem,house,residence,445000,7,300.0,Not equipped,1,1,,,0,To be renovated,1930,40.70340371962843,0,87.87178282354847,0,32.681154132539646,0,0,1,,2,0,0,32.948952877584716,0,0,1,0,,26.75081269902759,0
5245,2170 Merksem,house,residence,298000,5,183.0,Fully equipped,2,1,,,0,Normal,,24.829076268973346,0,53.60178752236457,0,19.935504020849184,0,0,1,,2,1,16.0,20.09886125532668,0,0,1,1,112.0,16.317995746406833,0
5246,2170 Merksem,flat,apartment,265000,3,120.0,Fully equipped,1,1,4,7,1,Normal,1997,34.0,0,39.0,0,9.0,1,0,1,,2,1,8.0,13.179581151033886,0,0,1,0,,10.700325079611037,0
5247,2170 Merksem,flat,apartment,449000,5,272.0,Partially equipped,3,6,,4,0,New,,17.0,0,79.67041642668394,0,29.63091308016928,1,0,1,,2,0,0,15.0,0,0,1,1,139.0,12.0,0
5248,2170 Merksem,house,residence,279000,2,105.0,Fully equipped,1,1,,1,0,Normal,1949,14.246191301869953,0,30.755123988241966,0,11.438403946388876,0,0,1,,2,1,,11.53213350715465,0,0,1,1,,9.362784444659658,1
5249,2170 Merksem,flat,apartment,236000,3,135.0,Fully equipped,1,1,1,3,0,Normal,,18.316531673832795,0,39.542302270596814,0,14.70651935964284,1,0,1,,2,1,2.0,14.827028794913122,0,0,1,0,,12.037865714562416,0
5250,2170 Merksem,flat,duplex,489000,4,225.0,Super equipped,1,2,2,2,0,New,1996,12.0,0,80.0,0,20.0,1,0,1,,2,1,12.0,9.0,0,0,1,0,,14.0,1
5251,2170 Merksem,flat,apartment,219000,2,85.0,Fully equipped,1,1,3,4,0,Normal,1978,11.532631053894724,0,24.897005133338734,0,9.2596603375529,1,0,1,,2,1,4.0,9.335536648649002,0,0,1,0,,7.579396931391152,1
5252,2170 Merksem,house,mixed-building,375000,3,375.0,Super equipped,1,3,,,0,New,1980,14.0,0,60.0,1,12.0,1,0,1,South,2,1,10.0,12.0,0,0,1,0,,10.0,1
5253,2170 Merksem,flat,duplex,218000,2,67.0,Partially equipped,1,1,,2,0,Normal,,9.090426830717018,0,19.624698163925824,0,7.29879108960052,1,0,1,,2,0,0,7.35859947599392,0,0,1,0,,5.974348169449495,0
5254,2170 Merksem,flat,ground-floor,289000,2,139.0,Super equipped,1,1,,2,0,Normal,1960,18.85924372342784,0,40.71392604157746,0,15.142268081410036,1,0,1,South-west,2,1,8.0,15.266348166614252,0,0,1,1,50.0,12.394543217216118,1
5255,2170 Merksem,flat,ground-floor,210000,2,71.0,Partially equipped,1,1,,3,0,Normal,,9.633138880312064,0,20.796321934906473,0,7.734539811367716,1,0,1,,2,0,0,7.797918847695049,0,0,1,0,,6.3310256721031966,0
5256,2170 Merksem,house,residence,329000,4,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5257,2170 Merksem,house,residence,299500,2,,Partially equipped,1,2,,,0,Normal,1986,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
5258,2170 Merksem,house,residence,259000,2,159.0,Partially equipped,1,1,,,0,To be renovated,,30.0,0,27.0,1,18.0,0,0,1,South,2,0,0,15.0,0,0,1,1,,14.177930730484624,0
5259,2170 Merksem,house,residence,349000,3,158.0,Partially equipped,1,1,,,0,To be renovated,,13.0,0,37.0,1,16.0,1,0,1,West,2,0,0,17.0,0,0,1,1,123.0,7.0,1
5260,2170 Merksem,house,residence,249000,3,130.0,Partially equipped,2,1,,,0,Normal,1946,17.63814161183899,0,20.0,0,14.161833457433845,0,0,1,,2,0,0,14.27787958028671,0,0,1,0,,11.592018836245291,0
5261,2170 Merksem,house,residence,249000,2,100.0,Super equipped,1,1,,,0,Excellent,1956,18.0,0,13.0,0,15.0,0,0,1,South-east,2,0,0,12.0,0,0,1,0,,8.916937566342531,0
5262,2170 Merksem,house,residence,265000,3,112.0,Partially equipped,1,1,,,0,Normal,1958,15.195937388661283,0,32.805465587458094,0,12.200964209481468,0,0,1,,2,0,0,12.300942407631627,0,0,1,1,120.0,9.986970074303635,1
5263,2170 Merksem,house,residence,240000,3,156.0,Partially equipped,1,2,,,0,Normal,1924,21.165769934206786,0,45.6933270682452,0,16.994200148920616,0,0,1,,2,1,10.0,17.13345549634405,0,0,1,0,,13.910422603494348,0
5264,2170 Merksem,house,residence,389000,3,190.0,Fully equipped,2,3,,,0,Excellent,1962,25.778822355764678,0,55.6521291215807,0,20.698064283941775,0,0,1,,2,1,24.0,20.867670155803655,0,0,1,1,125.0,16.942181376050808,1
5265,2170 Merksem,house,residence,384000,5,140.0,Super equipped,1,2,,3,0,Excellent,1939,18.994921735826605,0,21.0,1,15.0,0,0,1,South,2,0,0,15.376178009539535,0,0,0,1,20.0,12.483712592879543,0
5266,2170 Merksem,house,residence,350000,4,268.0,Partially equipped,2,3,,,0,To be renovated,1950,36.36170732286807,0,24.0,0,29.19516435840208,0,0,1,,2,0,0,29.43439790397568,0,0,1,1,110.0,23.89739267779798,0
5267,2170 Merksem,house,residence,350000,3,164.0,Partially equipped,2,2,,3,0,Normal,,22.251194033396878,0,48.0365746102065,0,17.865697592455007,0,0,1,South-east,2,0,0,18.01209423974631,0,0,1,1,67.0,14.62377760880175,0
5268,2170 Merksem,house,residence,295000,4,161.0,Partially equipped,1,2,,,0,Normal,,21.844159996200595,0,47.15785678197101,0,17.53888605112961,0,0,1,,2,0,0,17.682604710970466,0,0,1,0,,14.356269481811475,0
5269,2170 Merksem,house,residence,348000,3,,Super equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,1
5270,2170 Merksem,house,residence,319000,3,190.0,Fully equipped,1,2,,2,0,To be renovated,1982,25.778822355764678,0,55.6521291215807,0,20.698064283941775,0,0,1,West,2,0,0,20.867670155803655,0,0,1,0,,16.942181376050808,1
5271,2170 Merksem,house,residence,440000,5,242.0,Partially equipped,2,1,,,0,Normal,,32.834079000500275,0,70.8832381443291,0,26.362797666915313,0,0,1,South,2,0,0,26.57882198791834,0,0,1,0,,21.578988910548926,0
5272,2170 Merksem,house,residence,425000,3,169.0,Partially equipped,1,2,,3,0,Normal,,22.929584095390688,0,35.0,0,18.410383494664,0,0,1,South-east,2,0,0,18.561243454372725,0,0,1,1,135.0,15.069624487118878,1
5273,2170 Merksem,house,residence,325000,4,196.0,Super equipped,1,2,,,0,Normal,1958,26.592890430157244,0,35.0,0,21.351687366592568,0,0,1,,3,0,0,21.52664921335535,0,0,1,0,,17.477197630031363,1
5274,2170 Merksem,house,residence,315000,3,145.0,Partially equipped,1,1,,,0,Normal,,17.0,0,49.0,1,7.0,1,0,1,East,2,0,0,16.0,0,0,1,1,87.0,7.0,1
5275,2170 Merksem,house,residence,245000,2,120.0,Super equipped,1,1,,1,0,Normal,,16.281361487851374,0,35.14871312941939,0,32.0,0,0,1,,2,1,,13.179581151033886,0,0,1,1,,10.700325079611037,0
5276,2170 Merksem,house,residence,445000,6,300.0,Partially equipped,1,2,,2,0,Normal,1936,40.70340371962843,0,84.0,0,32.681154132539646,0,0,1,North,2,0,0,32.948952877584716,0,0,1,1,110.0,26.75081269902759,0
5277,2170 Merksem,house,residence,375000,4,197.0,Super equipped,1,2,,3,0,Normal,1933,26.728568442556007,0,57.70247072079683,0,21.460624547034367,0,0,1,,2,0,0,21.63647905628063,0,0,1,0,,17.566367005694786,0
5278,2170 Merksem,house,residence,358000,4,162.0,Super equipped,1,3,,2,0,New,,21.979838008599355,0,47.45076272471618,0,17.647823231571408,0,0,1,East,3,1,15.0,17.792434553895745,0,0,1,1,285.0,14.445438857474901,0
5279,2170 Merksem,house,residence,330000,2,189.0,Fully equipped,1,1,,2,0,Normal,1968,25.643144343365915,0,55.359223178835535,0,20.589127103499976,0,0,1,,2,1,18.0,20.757840312878372,0,0,1,1,105.0,16.853012000387384,1
5280,2170 Merksem,house,residence,389500,3,108.0,Partially equipped,1,2,,,0,New,2020,14.653225339066237,0,31.63384181647745,0,11.765215487714272,0,0,1,South,3,0,0,11.861623035930497,0,0,1,0,,9.630292571649933,0
5281,2170 Merksem,house,residence,359900,3,145.0,Super equipped,1,1,,2,0,Normal,1952,49.0,0,32.0,0,22.0,0,0,1,,2,1,17.0,15.925327224165946,0,0,1,1,62.0,12.92955947119667,0
5282,2170 Merksem,house,residence,329900,3,167.0,Fully equipped,1,1,,,0,Normal,1974,22.658228070593164,0,48.91529243844198,0,18.1925091337804,0,0,1,,2,1,18.0,18.34158376852216,0,0,1,1,207.0,14.891285735792026,1
5283,2170 Merksem,flat,apartment,175000,2,70.0,Partially equipped,1,1,,,0,Excellent,1985,14.0,0,26.0,0,5.0,1,0,1,,2,0,0,11.0,0,0,1,0,,6.241856296439772,1
5284,2170 Merksem,flat,apartment,155000,1,65.0,Partially equipped,1,1,,3,0,Normal,1930,8.819070805919495,0,27.0,0,7.080916728716923,1,0,1,East,3,0,0,7.138939790143355,0,0,1,0,,5.796009418122646,0
5285,2170 Merksem,flat,apartment,229000,3,104.0,Fully equipped,1,1,1,11,0,Normal,1977,14.110513289471191,0,30.462218045496805,0,11.329466765947076,1,0,1,,2,1,26.0,11.422303664229368,0,0,1,0,,9.273615068996232,0
5286,2170 Merksem,flat,apartment,139000,1,60.0,Partially equipped,1,1,,5,0,To be renovated,1966,8.140680743925687,0,24.0,0,6.5362308265079285,1,1,1,,3,0,0,6.589790575516943,0,0,1,0,,5.350162539805519,0
5287,2170 Merksem,flat,apartment,205000,2,85.0,Partially equipped,1,1,2,3,0,New,1971,11.532631053894724,0,24.897005133338734,0,9.2596603375529,1,1,1,,2,1,4.0,9.335536648649002,0,1,1,0,,7.579396931391152,0
